Time,Var2,Var3,Var4,Var5,Var6,Var7,LABEL
0.02015,10775.94396,-19882.36322,9106.419256,4.83798411,-4.853990285,0.016006175,0
0.0202,11089.37553,-19860.57571,8771.200183,4.890126054,-4.816164597,-0.073961458,0
0.02025,11398.99595,-19831.7788,8432.782854,4.941490017,-4.776772754,-0.164717263,0
0.0203,11704.69871,-19795.98754,8091.288836,4.992508497,-4.736021847,-0.25648665,0
0.02035,12006.36645,-19753.21284,7746.846387,5.043530979,-4.694092745,-0.349438235,0
0.0204,12303.87468,-19703.46556,7399.59088,5.094794834,-4.651126428,-0.443668407,0
0.02045,12597.09096,-19646.75357,7049.662606,5.146408182,-4.607214157,-0.539194025,0
0.0205,12885.87995,-19583.08575,6697.205802,5.19834187,-4.56239196,-0.63594991,0
0.02055,13170.1032,-19512.47014,6342.366941,5.250434527,-4.516639862,-0.733794665,0
0.0206,13449.62569,-19434.91789,5985.292192,5.302406966,-4.469885877,-0.832521089,0
0.02065,13724.31446,-19350.44178,5626.127325,5.353886736,-4.422013946,-0.93187279,0
0.0207,13994.04631,-19259.06005,5265.013744,5.404439168,-4.372875715,-1.031563454,0
0.02075,14258.70392,-19160.79465,4902.090734,5.453602746,-4.32230408,-1.131298667,0
0.0208,14518.18415,-19055.67467,4537.490524,5.500926084,-4.270128674,-1.23079741,0
0.02085,14772.39121,-18943.73411,4171.342908,5.54600246,-4.216190311,-1.329812149,0
0.0209,15021.24443,-18825.01448,3803.77005,5.588500731,-4.160355169,-1.428145562,0
0.02095,15264.66965,-18699.5624,3434.89275,5.628188248,-4.102525411,-1.525662838,0
0.021,15502.6049,-18567.4307,3064.825803,5.664946243,-4.042647744,-1.6222985,0
0.02105,15734.9922,-18428.6768,2693.684607,5.698774558,-3.980716972,-1.718057586,0
0.0211,15961.77985,-18283.36165,2321.581802,5.729787446,-3.916776662,-1.813010785,0
0.02115,16182.91719,-18131.54991,1948.63272,5.758199613,-3.850914783,-1.907284831,0
0.0212,16398.35264,-17973.30642,1574.95378,5.784304754,-3.783256843,-2.001047912,0
0.02125,16608.03354,-17808.69904,1200.665501,5.808448306,-3.713955339,-2.094492967,0
0.0213,16811.89985,-17637.79263,825.8927881,5.830996378,-3.643178083,-2.187818295,0
0.02135,17009.89016,-17460.65496,450.7648041,5.85230452,-3.571095047,-2.281209473,0
0.0214,17201.9317,-17277.34865,75.41695052,5.872687316,-3.497865964,-2.374821352,0
0.02145,17387.95206,-17087.93971,-300.0123518,5.892393249,-3.423628768,-2.468764481,0
0.0215,17567.86697,-16892.48852,-675.3784505,5.911584486,-3.348490554,-2.563093932,0
0.02155,17741.59576,-16691.05975,-1050.536011,5.930325462,-3.27252106,-2.657804402,0
0.0216,17909.04877,-16483.71363,-1425.335146,5.948578686,-3.195749766,-2.752828921,0
0.02165,18070.14362,-16270.51555,-1799.628074,5.966209942,-3.11816607,-2.848043872,0
0.0217,18224.79422,-16051.52908,-2173.265143,5.983000581,-3.0397232,-2.943277381,0
0.02175,18372.92457,-15826.82332,-2546.101252,5.99866685,-2.960344516,-3.038322334,0
0.0218,18514.46097,-15596.46878,-2917.992191,6.012883921,-2.879932708,-3.132951213,0
0.02185,18649.34083,-15360.54109,-3288.799733,6.025312534,-2.79837976,-3.226932775,0
